id,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
676,2,Wall-E,5,266,0,1,2,5,7,2,1,2,2,2,1,1,0,41401,76e01d3c33dc016d6bcdd74bcd329d18,0,ec7517f68,1,2
677,1,Parker,3,307,0,1,5,0,0,2,2,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,3304185a1,2,4
678,1,Max,2,185,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,450bc792976b62c14232283b3e6ec18d,0,d7dc2efde,4,2
679,2,,4,266,0,1,1,4,7,1,1,3,3,3,2,3,0,41401,6dc38c0b646adc39c2f297a8ecafe28e,0,25560b530,1,4
680,1,Runty,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,7fbf733da0e31bb23b0cb9812519c782,0,59b224cc9,6,4
681,1,,24,109,307,3,1,3,0,3,2,1,1,1,1,2,0,41401,7b0a11ab9bbc47595f120bfc60c2464b,0,32ef0472e,2,1
682,2,Coffee,1,265,266,2,2,7,0,2,2,3,3,2,1,3,0,41326,d27ee13b4bffce7b46b02d36de2d42f9,0,51022a643,3,0
683,1,Cookie,9,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41326,4326d51f05f9707f215cb2b31f15e8d0,0,4f7aa1d3c,2,4
684,1,Nero,4,307,0,1,2,0,0,3,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,8b63e1b21,5,2
685,1,Phoebe And Shanty,96,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,fe76b46759b9cdeed1a8f319a3ba52ea,0,7395053bc,2,4
686,2,Forrest & Jenny,60,266,266,3,4,7,0,2,1,2,1,1,2,2,0,41326,cdf3d43000aa26a8d510e149070a6fba,0,700de2c49,4,2
687,2,Mr Tiger,72,300,251,1,2,3,4,2,2,3,3,3,1,1,0,41401,9263cd15082a746f5cc4efa07d867efd,0,d39c87657,1,4
688,2,Mia,46,266,0,2,2,3,5,3,1,2,2,2,1,1,0,41326,897ec1321c30f8d7f95e7f1dc04fa53c,0,6dcbe818e,5,3
689,1,Patches,2,307,0,2,5,7,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,88030e16e,5,2
690,1,Dolly,1,307,0,2,3,5,0,2,2,3,3,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,694caa813,1,4
691,1,1 Black Dog Left.,1,307,0,3,1,2,4,2,1,3,3,3,1,6,100,41327,fdd8882578638ef820a4f70343c1b167,0,4eb61ccb3,3,4
692,1,KIKI & KUKU,3,307,307,2,7,0,0,1,1,3,3,3,1,2,0,41326,54d38ef98d952efc45bfbe7e59cc1a8d,0,99558286a,2,3
693,2,Panda Ears Kitty,2,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,d9033fea0,5,3
694,2,Piddi,2,277,260,2,6,0,0,2,2,1,1,2,1,1,100,41326,de06aed49968473fba08f30fadee3628,0,8e0c995a9,4,4
695,2,"Mummy,Snowball,& Tiger",3,266,0,3,1,6,7,1,1,1,1,3,2,3,0,41326,1cdca4bbace3e9469c76eb9873f0050d,0,eb8620132,5,4
696,2,"White, Male Kitten For Adoption",2,266,0,1,7,0,0,2,1,2,2,2,1,1,0,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,b279ec774,4,1
697,2,! Med Long Fur Kittens,6,265,265,3,2,5,6,2,2,1,1,1,1,3,135,41326,c76cb0ef4d1376476d823d0e77546335,0,261cbe336,14,2
698,2,,2,266,0,1,3,7,0,1,1,1,1,2,1,1,0,41326,5f1d0a6ef9a3f20b9bd5e69f1f37ad4a,0,e02b6a2d4,2,1
699,2,Joey & Barbie,12,265,0,2,2,7,0,2,2,3,1,3,1,2,0,41326,df7bc457c7548e76088b73bad1e982b2,0,c12b5f5de,4,4
700,1,Maximus,8,205,0,1,2,5,0,1,2,1,1,2,1,1,0,41326,b9351e15ac37a3cc56086320835601c0,0,7f8955f6a,4,3
701,2,Ongey,2,266,0,2,3,4,0,2,1,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,9809485bb,4,2
702,1,Charlie Obi,48,218,0,1,2,5,7,2,3,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,9397426ea,3,4
703,2,Kaiti And Siblings,1,265,306,3,2,4,6,1,2,2,2,2,1,5,0,41326,844018bf488f35cfa490c6307f710309,0,865e968b4,2,3
704,2,Lily,1,299,0,2,1,2,3,2,1,2,1,2,1,1,0,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,7a25c5a12,7,1
705,1,HoneyBun,2,307,152,2,2,6,0,2,1,2,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,cb9cffdff,8,4
706,2,Wong Wong,6,266,266,1,4,0,0,2,1,2,2,2,1,1,0,41401,01f954cdf61526daf3fbeb8a074be742,0,b8d07c37b,6,2
707,2,Silver Domestic Short Hair Kittens,3,266,0,2,6,0,0,2,1,2,2,2,1,2,0,41326,46095ff3eac10a950335a78f1afbbb9e,0,f0ac69be1,4,3
708,2,Munchkin,0,299,0,1,5,6,7,2,2,2,2,2,1,1,0,41401,670b8076c0dfc26ed55d92f07879ae6f,0,80f8877f8,1,2
709,2,Putih N Oren,3,266,265,3,3,7,0,1,2,2,2,2,1,2,0,41326,fe06537e9e94d732071663bc9c904e87,0,0eaa9f888,3,0
710,1,Kiki,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,6408253f40a6ce3ffb432fb00fe6e381,0,11960b9ed,1,3
711,2,Robert,2,265,248,1,2,5,7,2,2,1,1,2,1,1,50,41326,89e38f1dc3b54154d9f976e67012ecc6,0,9d24c695e,11,1
712,2,Tora,9,299,266,2,2,3,0,2,1,2,2,2,1,1,0,41326,9b8c4e3015ce4821741065d4dc85c0f7,0,90e1edc71,3,3
713,2,Lil Brownie,3,292,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,20d6dc896f0849c24048015adfa5cdaa,0,3c273e42f,5,1
714,1,Apple,4,307,0,2,3,4,0,2,1,1,1,2,1,1,0,41401,cd431467a017d5bce5f42daa746d7d08,0,9dd9f107d,1,2
715,1,Mimi,2,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,58fe1756c,2,2
716,1,Tobby,3,307,0,1,1,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,ebbf04d10,2,3
717,2,Frizzy,4,266,0,2,1,2,3,2,1,2,1,2,2,1,0,41326,bdc8eca0f1762ecfa410dda27aaad8a8,0,2b4b4e40c,2,2
718,2,Noah,3,266,0,1,2,4,6,2,1,2,1,2,1,1,0,41326,a10bf8b4352a863738fb48643c66c0a5,0,e7fbd95a9,5,3
719,1,Dipper,2,307,0,1,1,7,0,3,1,2,1,3,1,1,0,41401,6d40cd53921a4020d67c6c34e4ee0dd9,0,30dbb2e50,1,4
720,2,Masdor,2,266,0,1,1,2,0,1,1,2,1,2,1,1,50,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,1d46f1061,5,2
721,2,Tompi,2,265,299,1,3,0,0,2,2,2,2,2,1,1,150,41326,95eab75701bfbddafb9e1e01e1ee9214,0,71c3f9254,4,1
722,2,Vodka,10,299,0,2,1,7,0,1,2,1,1,1,1,1,0,41326,a23a047157d709e38cf801a723a246ba,0,3d181b3c6,1,1
723,1,Save Me Or I'll Die #20,12,307,218,1,1,2,5,2,2,3,3,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,3536e1efd,2,2
724,1,Marco1,15,60,0,1,1,5,0,1,2,1,1,2,1,1,200,41326,03145edac97e94af2a5b2d64427d4042,0,de993d8ad,3,3
725,2,J Junior,5,264,0,1,4,0,0,2,2,2,2,2,1,1,0,41401,c527f5c0d229394f90c927ea38189c94,0,f8233b736,2,1
726,2,,3,292,295,2,2,7,0,1,1,3,3,3,1,1,0,41401,1f61a2b2c7501228a09f01d60b9ab496,0,76e071fcb,1,2
727,1,Lisa,3,307,70,2,1,2,0,3,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,d8c1859cb,5,2
728,1,Sweetheart,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,25184a55b5ab6203e15df42feae46a11,0,9ef475fbe,2,1
729,2,Shorty,6,265,0,2,2,4,7,1,2,1,1,1,1,1,0,41401,638b74ed6b098c239184625b1211ecee,0,2ea365a6f,2,4
730,2,Kumina,36,266,303,2,1,2,7,2,1,1,1,1,1,1,0,41326,5ef1a7fafa507773c3b7a5716de4d255,0,42e7de7c0,4,4
731,2,Ah Bee,2,265,0,2,1,2,7,1,2,2,1,2,1,1,0,41327,86552e2f34c929a01f7841cbd8865b20,0,71ad8e81d,3,3
732,1,Chipsmore,2,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,7ca780c35,2,1
733,1,Pegasus,2,307,0,1,5,0,0,3,1,3,3,3,1,1,0,41326,07721e6ff11ea3118cf108ccd7a5fd1a,0,c039154f9,2,1
734,2,,2,300,0,2,1,6,7,2,2,2,2,2,1,1,0,41326,9cd7d8bee9ee271a026004358d0ea368,0,eea0cb464,10,1
735,2,,5,265,0,2,2,7,0,2,2,2,2,2,1,1,0,41401,22d9e67d412f25866e09f2c098a6ebef,0,09c629b05,5,1
736,1,Schnauzel Mixed Breed,1,195,0,1,7,0,0,1,1,2,1,2,1,1,0,41326,97e9113461f30918261ab7e05b4c1dca,0,4be73c550,1,1
737,1,Charcoal,1,307,141,2,1,7,0,2,1,3,3,3,1,1,0,41401,5c92c8116edc2ecd32bab7c34b10bd25,0,4683d863b,3,1
738,1,Hayden,24,307,0,1,1,2,4,2,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,ff05d4438,3,3
739,2,Clio,1,266,0,2,3,4,0,2,1,2,2,2,1,1,5,41401,8a4ba90db86d93f4b3a412538391e096,0,6d8793638,1,1
740,1,Dalmation,2,76,76,3,1,2,7,1,2,1,3,3,1,5,0,41326,16e5a100c3e0b30f933af3fe9ffdfbf0,0,79b514f79,1,0
741,2,Goober & Gooby,2,266,0,1,3,0,0,2,1,2,1,2,1,2,0,41326,9a063d3aa743c01ff090509a1b19251e,0,9102809eb,2,1
742,1,Fluffy,2,307,307,2,1,7,0,2,1,3,1,3,1,1,0,41326,9f1167e26d921070e65803747eed3c40,0,4e7a22c99,1,2
743,1,LUCKY,5,307,109,1,1,7,0,2,2,2,1,2,1,1,0,41326,08b2735e5d9535cc93fc30d0891172f4,0,8c36b62a9,13,3
744,2,"Moomoo, Galgal & Kecik",3,266,0,3,1,2,7,2,1,2,2,2,1,3,0,41401,8157a5ae39fd3c94f5b33d36fff341ca,0,5bda8f113,5,3
745,2,Fluff & Nosey,1,285,0,2,6,7,0,3,3,2,2,2,1,2,0,41401,12ebb34a5ca95e3811b35b01621e8cfd,0,943e9242f,7,1
746,1,M2,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,6d59be88d,8,3
747,1,Jade,1,307,0,1,5,7,0,2,2,2,2,2,1,1,0,41327,7f74401ff1a7ca18737bc527ccf23a45,0,181fb7dae,3,2
748,2,Xiao Bai And Baby,10,266,266,2,7,0,0,2,2,1,1,1,1,2,0,41326,f4e96cda301914d3a050bc1a938bf94c,0,0ce98d199,1,3
749,1,Hazel,1,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,1aef9fc86,13,3
750,1,Sir Sebastion The Butler,60,20,0,1,2,7,0,2,1,3,3,1,1,1,300,41401,078c75d721c6ed710b1d373a04820e2d,0,b386bb45c,4,3
751,1,Roger,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,b7fa5b815,1,3
752,1,Soft Golden Fur.. Spirited Eyes,5,307,0,2,2,0,0,2,2,3,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,070faf086,3,2
753,1,Sumi,50,195,0,2,1,6,0,1,2,1,1,3,1,1,100,41330,85211e717e7ecfe97f9ec2ea617acc7d,0,36a216956,4,3
754,1,Zorro Boy And Brown Boy.,2,307,0,1,1,2,7,2,1,2,2,2,1,2,50,41326,89e38f1dc3b54154d9f976e67012ecc6,0,ae524a36a,2,2
755,2,Anak Kucing Terbiar 03,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,aa93f7a64b0c73be8d95d28fadf7094c,0,391e0cefd,4,4
757,2,,1,265,0,1,1,7,0,2,2,3,3,3,1,1,0,41326,654ce3416022bd2a972bfbd4aba8d35a,0,9eb042155,5,1
758,2,Sherlock,3,266,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,c9646e275,4,3
759,2,MOTHER AND BABIES,1,265,265,3,1,4,7,1,2,2,2,2,1,6,0,41330,221fb0eef335ad70076c6dd6f1b369e7,0,7d2fe6bb6,1,4
760,1,Qitmir (white Male) & Cloe (female),17,139,119,3,1,5,7,3,2,1,1,2,1,2,0,41401,31c9227b3c01d9daf0b3f303c1e379c8,0,154d24447,2,1
761,1,Mikio,1,307,0,2,2,0,0,2,1,2,1,2,1,2,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,9e0b14cf6,14,2
762,1,Need Urgent Home..pls Adopt,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,6e78c71953fd611e02717702984caf6e,0,80fcac43d,28,3
763,1,Fiddy,84,179,0,1,1,2,6,2,3,1,1,2,1,1,0,41326,7fd186e99b4403a440f3d264bbb3b40b,0,a2b42f2e5,2,2
764,2,Dollar,24,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,ba8d53f1e,1,4
765,2,Julie,1,266,0,2,1,2,4,1,1,2,2,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,d23a8d771,1,3
766,2,Lady Black,8,266,266,2,1,2,0,2,1,2,2,2,1,1,0,41332,bdd24ce145a2e17c1356b789c31b33f7,0,3697f94e1,1,4
767,1,H6,1,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0baab7556,1,3
768,2,Peanut,8,299,0,1,3,4,7,2,1,1,1,2,1,1,0,41401,ed9a898cb4069474c7cf1e80c1a51d98,0,6f85ce1a9,3,3
769,2,Kuroki (NAME IS UP TO YOU),1,266,0,2,1,7,0,1,1,3,3,3,1,1,10,41326,fd99e8cd6ceeaee1e8939c7387d738b4,0,f24991ef7,8,4
770,2,Tabby,48,266,266,2,2,0,0,2,1,1,1,1,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,9c263fbc4,2,4
771,2,Tom & Jerry,4,265,299,1,3,5,7,2,2,1,1,2,1,2,0,41401,0dd64a1285d0efc6e32098d0a87ccbab,0,a0cc9df12,11,2
772,1,Han Ngus And Sister,2,307,0,3,2,4,0,2,2,1,1,3,1,2,0,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,e825b8b9f,2,4
773,2,Lady,2,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,f77d3047a415cf86e36859f53ab77c18,0,c4feb7269,5,2
774,1,Latte C,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41326,07b9dd0583c955659f8ccdeaa2a6428b,0,14357e2ed,1,3
776,1,Ashley,30,69,0,2,2,0,0,2,2,1,1,1,1,1,350,41336,66398324065e920d77ad0c3bc8e6ebeb,0,abc69ab7f,2,3
777,2,Along,12,266,0,1,1,7,0,2,1,2,1,1,1,1,0,41326,d835d7d98b94ec261d6d889a39eaed73,0,4137d96a2,3,2
778,1,6 Precious Puppies,1,307,307,3,3,4,5,2,1,2,2,2,1,6,0,41401,cd431467a017d5bce5f42daa746d7d08,0,dd5797b7f,1,1
780,1,Miles,2,307,0,1,2,7,0,1,1,2,2,2,1,1,0,41401,772b52610644a59536b5ea6678d986fd,0,28c005011,2,2
781,2,Cute Stray Cats,24,243,266,3,1,4,7,2,2,3,3,3,1,3,0,41401,376858ca461d35cadc69f3544505579e,0,3f5f5782f,1,4
782,1,Mocha,36,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0a52fabeeb802c1cd44ee8b8a6fc45aa,0,dc0ee2c73,3,4
783,1,D4,2,307,307,2,1,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,124f45c2b,5,2
784,2,,3,254,266,3,1,3,7,1,1,2,1,2,1,4,0,41326,7c61f9c70fbabefdf8d5534b1271636e,0,8908c9d99,4,4
786,1,Golden,54,109,0,1,3,0,0,3,2,1,1,2,1,1,350,41401,bd591197957f4994a9741d700ee01b11,0,bcf13ec9d,20,2
787,2,Musang,4,299,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,253ffb8e460b67e342023a5563fb2e3c,0,0f3434f36,5,1
788,2,,2,266,0,1,1,7,0,1,1,2,3,2,1,1,0,41326,9a30a9d50ae0801c6ae1e479000e1019,0,311479c63,1,1
789,2,Meowzer,12,266,264,1,2,7,0,2,2,1,1,1,1,1,100,41326,2e2c841c5f0d8038386ebe3b50b98a3b,0,0b57ed86a,4,2
790,1,BLOSSOM,50,307,307,2,5,7,0,2,2,2,2,2,1,1,0,41326,1ae5d4750ead8c036a37b675c33d3694,0,2d33077f2,4,4
791,2,Stella,11,266,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,c8e286d93c8c84fab5921119ded75058,0,a372e8416,1,4
792,2,,12,254,266,3,4,5,6,1,1,2,2,2,1,4,0,41326,0707ce234c1c36aca5849cd360a8d00b,0,084e4c05b,2,4
793,1,Spot,2,307,0,1,2,5,7,2,1,2,2,2,1,1,150,41326,da254828fea81df2ca2e807706e04b32,0,842528c2a,6,1
794,1,Caspian,1,307,307,1,2,0,0,2,2,2,2,2,1,1,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,96a1bce27,1,3
795,2,Kuro,3,265,0,1,1,0,0,1,2,2,2,2,1,1,0,41401,cca2ab7d3922ebdc29213db531f02cd1,0,99ba1c605,3,4
796,1,For Adoption :),1,141,307,3,5,0,0,2,1,2,2,2,1,4,0,41326,d9ffea78eda465cd3a2a422dfcdd9cc4,0,d2dd62cf2,2,2
797,1,Mimi,24,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41401,aae95f7de23cabfbe352fb3910ea3f56,0,53549acd2,6,4
798,1,Molly 02,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,1,f981112a8,8,3
799,2,Gigi Si Comel,2,266,0,2,6,0,0,2,1,2,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,53d6d37c8,5,4
800,2,,1,266,0,2,2,5,7,1,1,2,2,2,1,1,0,41336,cda9cadac8f524c705970b4ceccf2e5a,0,8edfea832,4,3
801,1,Shy / Ruby,30,206,109,2,1,3,5,3,3,1,1,1,1,1,0,41401,f0330117915430070a7d03e61d2daa80,0,d83aa1f02,6,0
802,1,Multiple Puppies,3,307,0,3,5,0,0,2,1,2,2,2,1,5,0,41326,82161bee7a9922343f8980d11795f310,0,9e27976e9,1,4
803,2,Pok Leh Dan Mek Som,8,292,0,3,1,4,7,2,1,1,1,3,1,2,0,41367,f743d229f91f90da47bb7ffff44f2dd5,0,dbaacc7e8,5,4
804,1,Strasky And Hutch,1,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41326,0cbb818b840676ce1552f26e8007e765,0,3a67f200f,3,4
805,1,Curry,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,c93c0faa3,4,2
806,1,,2,307,0,2,1,2,0,2,1,2,2,2,1,4,0,41401,9e2e600cba1219e0d3e855d2a3ed650b,0,c9439e71b,3,4
807,2,Felix & Porridge,6,266,0,1,6,0,0,2,1,1,1,1,1,2,0,41401,53482c4da217ccabd5b6926613e9b15e,0,4f502df1a,5,4
808,1,Cutie Sisters/bro,5,307,0,2,1,2,5,2,1,1,1,1,1,2,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,9725bf4d2,4,3
809,2,Mommy & 3 Kittens,13,265,0,3,1,7,0,2,2,2,2,2,1,4,0,41401,9166bd2b5d68d32fbb9667bad3495133,0,53bcfd67d,11,1
810,2,Squirrel,6,294,0,1,1,6,7,1,1,1,1,1,1,1,0,41326,6803839d7d861c4849dc720a1e83cdc5,0,949cb7ee9,3,4
811,1,Millie,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,a58d8080b,1,3
812,2,Kuning,17,285,265,1,4,7,0,2,2,2,1,3,1,1,0,41336,1d01997f82481552b019f2a68ac51679,0,855de7c89,1,3
813,1,BrindleGirl- Black Labrador/Brindle Mix,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,796774834,4,2
814,1,Joey,12,307,0,1,1,2,7,2,2,2,1,2,1,1,0,41401,6b536277ed51e7fce80ff58b6c7d8ed7,0,db635ae93,2,4
815,2,Shark,5,264,0,1,1,7,0,2,2,2,1,2,2,5,10,41327,02f70938e662715127d92c6f1780c8d4,0,11f062cb4,4,4
816,1,Furbabies Anyone??,2,307,0,2,7,0,0,3,1,1,1,2,1,1,0,41326,614f8126d9d652f1fc5c2a836d2c5131,0,137916924,1,4
817,2,Pets + Strays: WhiteGingerLongHTail,3,265,0,1,4,5,7,2,2,3,1,3,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,f0885aa00,1,2
818,2,Koko,4,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,9ef456db9869e54bcbf4d20e71a93d25,0,c7901e98d,3,4
819,1,Fei Mui,8,307,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,88ae3f26c9328b0b5a54d7d8466a3351,0,30e66b835,3,4
820,2,"M'sia Day Kitty:Boyboy,YY & Girlgal",3,266,265,3,3,6,7,1,1,2,2,2,1,3,0,41326,63b60b8da35085adcc45418118258587,0,55f34f8f5,12,2
821,1,Brim,11,307,0,1,1,5,0,2,1,1,1,2,1,1,0,41330,3daa217c112ec389e64f5d408df31b95,0,1bd200942,5,4
822,2,Puteh,4,265,0,1,7,0,0,2,1,1,1,2,1,1,30,41327,2ef8ee44430a8b2377cf3b65388ebd88,0,f310c42f2,1,4
823,2,Pancho & Tita,3,266,0,2,1,7,0,2,1,2,2,2,1,12,0,41326,fd03fd9f89f386348188724b5a57d5c2,0,7acaea66e,4,2
824,2,COOKIES & BROWNIES,3,264,265,1,1,2,6,2,2,1,1,2,1,2,150,41326,5656b8cd42b81b815a5a5c0bbbc3ff7d,0,5afe2ebbc,20,4
825,2,Lil' T-Ger,2,283,247,1,1,3,6,2,1,2,1,2,1,1,8,41326,dd4e471fd184fbb112238745f3bf8c75,0,747359fcb,10,3
826,1,Buddy,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,5353488c3d8f421e0b18e96eebe4e39f,0,ff7ff0f3c,1,1
827,2,Mickey,6,266,0,2,6,0,0,1,1,2,1,1,1,1,0,41330,2b669278d9858e9537d59e0ab91ff8d1,0,f62e604d6,3,3
828,1,Sporty,8,218,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,64568c4a6,1,2
829,2,Chox,2,266,299,2,1,6,0,1,2,2,2,2,1,1,0,41326,66044942690776d858708bfc7c166078,0,67221a8f8,5,1
830,2,Tikus,1,266,0,1,1,6,7,1,1,2,1,2,1,1,0,41401,c50e816275bfe919dc35bbb578790861,0,2082ad764,3,1
832,2,Curly,3,266,265,2,2,3,7,2,1,2,2,2,1,1,0,41326,a9caef3f98e67bfac9093cca79e20b93,0,d7c661670,4,3
833,1,Doggie,12,307,307,1,2,0,0,1,1,1,1,2,2,1,0,41326,a580ec4bccfbc0941f6105ba4f4c6913,0,caf3220f8,1,4
834,2,"Mok, Awang, Enot",23,266,0,3,1,3,7,2,1,2,1,1,1,3,100,41326,8537cb3a2f9d8a1bb0d6576467e8a990,0,a72a34bdf,11,4
835,2,,12,266,0,1,2,7,0,2,1,2,2,2,1,2,0,41336,49461cf97dc8a989d56d66fd975de995,0,8af4db3f3,4,4
836,2,Kitten For Adoption.,2,264,0,3,1,3,7,1,3,2,2,2,1,5,0,41326,bfec394f56ba6aef257701cfd32f1348,0,0b59a57ff,8,1
837,1,Lucky,4,307,0,1,2,3,0,2,1,1,1,2,1,1,150,41401,b0421954a696bf07a41f25881160f726,0,2d837689d,8,4
838,2,Grey & Black,2,265,0,3,1,6,7,1,2,2,2,2,1,2,0,41326,1a624ec0f6866d4ffabd1e861d0ccac6,0,da5ae6aa9,7,1
839,1,2 Female Puppies,1,307,0,3,1,2,0,2,2,2,2,2,1,2,0,41336,c897b0a40ed373b67fc04c500c5f3a5b,0,cc8bf5e79,5,2
840,2,,0,266,0,3,1,6,7,2,1,2,2,2,1,2,0,41326,965dc9ae8cd9d4d3f17472d3656619f9,0,06ecc204f,5,0
841,2,Baby Boy,2,266,0,1,1,7,0,1,1,2,1,2,2,1,9,41326,dd4e471fd184fbb112238745f3bf8c75,1,b022c1924,10,1
842,1,Temporary Name: Ah Wong,12,307,0,1,4,0,0,2,1,3,1,3,2,1,0,41326,d7f01754b06ecb3cc427878c04fd5902,0,4a8caef08,2,4
843,2,Cheery,92,276,0,2,1,2,7,2,3,1,2,1,1,1,50,41401,81310d7f6e76ccfff012edf8a6d23d19,0,c547fc4f7,3,2
844,2,Racoon,8,265,0,1,6,7,0,2,2,2,2,2,1,1,0,41326,7522a956159af6466d785ac75e4f9f56,0,dfa8ac290,3,4
845,1,Lily,30,152,0,2,1,3,0,1,1,1,3,2,1,1,50,41326,d7ce523b618fb754d8c1dee21791026c,0,642a88a93,3,3
846,1,Polo,2,307,218,1,2,7,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,5f2edae7c,4,4
847,1,Mini B,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,9c4ed956af87df244300ac6970d0691f,0,a22c43e29,3,4
848,2,Jerry,14,266,0,1,1,7,0,3,1,2,2,2,1,1,0,41401,b5343e03129ca5c24022e8d3269c30af,0,edf6a5240,2,4
849,1,6 Puppies,2,307,307,3,1,2,7,3,1,2,2,2,1,6,0,41326,341c9c01d6b49bf2fcc287c0899e2417,1,92c2878db,5,1
850,2,Belle,14,243,0,2,1,6,7,2,2,1,3,3,1,1,0,41326,f4bc4872bec55d8b5ed4c853864133fd,0,d8fceeb86,1,2
851,1,Star,3,307,0,1,1,7,0,3,2,1,1,2,1,1,150,41326,a23a047157d709e38cf801a723a246ba,0,d0b61aedc,3,1
853,2,Tiggy,2,266,0,2,2,4,6,2,1,3,3,2,1,1,0,41326,c8e2f7d5c4f623a3de58aaa290bf35e0,0,62b2ac9fd,1,1
854,1,Ruff,19,78,0,2,1,2,0,3,1,1,1,1,1,1,500,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,bd5ac00df,2,2
855,2,Gaga And Friendly,3,266,0,3,2,0,0,2,1,2,2,2,1,2,0,41401,2ab4127c166896dd286de9178ba91420,0,7e87938c3,3,2
